iso,SID,P_2019,GR_SID,area
vnm,7393,8169,403,3337
vnm,7386,5952,403,4242
vnm,7385,4143,403,3204
vnm,7394,5803,403,4618
vnm,7388,5528,403,3410
vnm,7398,9158,403,11683
vnm,7392,6601,403,3661
vnm,7387,492,403,7471
vnm,7391,7448,403,1897
vnm,7390,7924,403,3700
vnm,7397,5007,403,6872
vnm,7396,7837,403,6582
vnm,7395,1648,403,12583
vnm,7384,7619,403,591
vnm,7368,18225,402,1885
vnm,7371,8848,402,2692
vnm,7370,9074,402,2603
vnm,7383,12883,402,7481
vnm,7380,6860,402,366
vnm,7375,12321,402,4673
vnm,7378,16765,402,1037
vnm,7382,12109,402,5589
vnm,7372,8353,402,4801
vnm,7369,8343,402,6934
vnm,7379,17244,402,3289
vnm,7377,12460,402,1930
vnm,7376,10602,402,1654
vnm,7381,7948,402,1075
vnm,7367,12083,402,807
vnm,7373,18817,402,507
vnm,7374,12571,402,959
vnm,7459,6129,407,1285
vnm,7451,5288,407,5137
vnm,7448,13400,407,5351
vnm,7452,6959,407,4969
vnm,7454,7455,407,4781
vnm,7445,13056,407,3132
vnm,7447,6575,407,8298
vnm,7444,14785,407,2287
vnm,7453,10086,407,4525
vnm,7443,4292,407,13393
vnm,7446,9588,407,4594
vnm,7456,15841,407,3270
vnm,7458,6882,407,985
vnm,7449,8171,407,4935
vnm,7457,11509,407,2024
vnm,7450,13829,407,5734
vnm,7455,15484,407,3432
vnm,7442,11787,407,900
vnm,7400,6719,404,520
vnm,7406,8819,404,2826
vnm,7416,5644,404,836
vnm,7412,12389,404,1970
vnm,7417,3810,404,2727
vnm,7402,7544,404,3531
vnm,7401,7392,404,3386
vnm,7414,12106,404,6761
vnm,7410,7266,404,5175
vnm,7404,6652,404,4391
vnm,7405,6997,404,2322
vnm,7407,7900,404,4246
vnm,7413,6383,404,2413
vnm,7415,8054,404,3313
vnm,7403,10313,404,2445
vnm,7409,13687,404,4042
vnm,7411,11106,404,2958
vnm,7408,5691,404,6113
vnm,7399,11006,404,1438
vnm,7350,16482,400,5949
vnm,7339,32971,400,340
vnm,7352,12923,400,3003
vnm,7341,15488,400,477
vnm,7344,10702,400,112
vnm,7348,10023,400,64
vnm,7347,5069,400,71
vnm,7346,22890,400,129
vnm,7351,17151,400,166
vnm,7337,22544,400,1068
vnm,7356,2062,400,352
vnm,7355,5140,400,1332
vnm,7354,4376,400,3254
vnm,7353,8346,400,1661
vnm,7338,22834,400,1391
vnm,7488,5950,400,8438
vnm,7342,24254,400,879
vnm,7343,10072,400,47
vnm,7345,7387,400,53
vnm,7349,9652,400,73
vnm,7340,19063,400,1225
vnm,7434,7389,406,1678
vnm,7440,12987,406,5688
vnm,7428,5783,406,12891
vnm,7432,8988,406,6206
vnm,7430,6846,406,4926
vnm,7436,8134,406,4080
vnm,7427,19472,406,1201
vnm,7433,4154,406,1258
vnm,7435,4684,406,766
vnm,7431,10089,406,8562
vnm,7441,7375,406,7080
vnm,7429,6257,406,9174
vnm,7437,5565,406,810
vnm,7439,5543,406,4340
vnm,7438,1298,406,12702
vnm,7476,12476,409,613
vnm,7486,18559,409,3969
vnm,7482,15437,409,1859
vnm,7480,13806,409,1152
vnm,7478,11993,409,1209
vnm,7483,15860,409,1349
vnm,7484,4965,409,741
vnm,7479,12743,409,1243
vnm,7481,21911,409,2162
vnm,7477,8698,409,1438
vnm,7487,11250,409,4122
vnm,7485,16247,409,1147
vnm,7475,14068,409,752
vnm,7493,2713,410,4325
vnm,7491,2369,410,15022
vnm,7495,1974,410,6319
vnm,7490,2447,410,45777
vnm,7494,3246,410,9917
vnm,7492,8122,410,11878
vnm,7489,6596,410,2384
vnm,7422,2916,405,18419
vnm,7421,3020,405,9674
vnm,7423,1678,405,3453
vnm,7420,2001,405,18789
vnm,7426,3761,405,2876
vnm,7419,3267,405,19438
vnm,7418,6141,405,1027
vnm,7424,5739,405,5919
vnm,7425,1565,405,4231
vnm,8924,9118,535,6621
vnm,8928,7974,535,3314
vnm,8929,2829,535,5166
vnm,8930,8538,535,4148
vnm,8925,6999,535,3397
vnm,8923,8030,535,9824
vnm,8926,2943,535,3228
vnm,8933,7061,535,4596
vnm,8927,6064,535,3550
vnm,8937,5821,535,2175
vnm,8904,17992,530,3508
vnm,8905,33972,530,5002
vnm,8903,22534,530,5450
vnm,8907,37639,530,2104
vnm,8895,72752,530,2478
vnm,8909,18728,530,2159
vnm,8908,36041,530,1888
vnm,8906,62009,530,4350
vnm,8897,5022,528,5371
vnm,8901,7189,528,2728
vnm,8902,14907,528,5668
vnm,8898,29223,528,10264
vnm,8900,15743,528,8940
vnm,8899,7653,528,3750
vnm,8896,12271,528,3261
vnm,8891,7544,529,7866
vnm,8883,19095,529,3083
vnm,8887,6690,529,7097
vnm,8890,7840,529,6610
vnm,8889,3442,529,4705
vnm,8888,9936,529,7767
vnm,8892,6243,529,6949
vnm,8884,8632,529,9726
vnm,8886,6635,529,5141
vnm,8885,9253,529,7632
vnm,8893,11130,529,6620
vnm,8894,15085,529,7131
vnm,8949,77031,533,430
vnm,8946,30168,533,616
vnm,8947,15253,533,591
vnm,8943,105367,533,1128
vnm,8948,94307,533,1159
vnm,8944,57679,533,1186
vnm,8945,91567,533,1725
vnm,8915,15518,531,7572
vnm,8911,4557,531,2772
vnm,8914,2509,531,2843
vnm,8913,5266,531,7147
vnm,8920,12711,531,7030
vnm,8912,3558,531,3075
vnm,8910,14592,531,3831
vnm,8917,3980,531,13821
vnm,8916,4362,531,3518
vnm,8918,7345,531,6150
vnm,8919,13719,531,5041
vnm,8938,6740,532,1004
vnm,8932,40228,532,2080
vnm,8935,60455,532,2419
vnm,8936,13931,532,916
vnm,8934,55936,532,2954
vnm,8922,44030,532,1168
vnm,8939,32243,532,1125
vnm,8941,3597,532,264
vnm,8940,10494,532,831
vnm,8942,45967,532,1122
vnm,8921,34126,532,3913
vnm,8931,21632,532,3842
vnm,8882,13133,527,726
vnm,8874,27194,527,521
vnm,8875,18400,527,928
vnm,8880,19410,527,778
vnm,8869,35083,527,694
vnm,8876,35030,527,3339
vnm,8871,17883,527,262
vnm,8872,34121,527,772
vnm,8870,30503,527,859
vnm,8877,24894,527,668
vnm,8878,12393,527,1934
vnm,8873,21177,527,533
vnm,8879,15525,527,1102
vnm,8881,13538,527,609
vnm,8954,104218,534,1299
vnm,8956,7548,534,591
vnm,8950,32339,534,888
vnm,8952,92683,534,1352
vnm,8958,126954,534,1667
vnm,8957,20588,534,594
vnm,8955,14196,534,331
vnm,8951,57564,534,867
vnm,8953,112420,534,1349
vnm,8959,25557,534,640
vnm,8720,12130,509,1191
vnm,8718,11514,509,2731
vnm,8722,4293,509,516
vnm,8721,5218,509,468
vnm,8725,12929,509,5661
vnm,8726,10851,509,4423
vnm,8713,5761,512,5752
vnm,8714,4243,512,14742
vnm,8717,9886,512,4430
vnm,8719,8194,512,4895
vnm,8712,8543,512,1562
vnm,8716,8787,512,5421
vnm,8715,11204,512,5419
vnm,8753,11134,515,13436
vnm,8754,11107,515,12913
vnm,8757,5414,515,12155
vnm,8758,13182,515,9413
vnm,8748,9869,515,1228
vnm,8750,12350,515,11037
vnm,8762,5086,515,23825
vnm,8756,6210,515,8974
vnm,8749,7724,515,8800
vnm,8755,10109,515,5871
vnm,8761,5093,515,5681
vnm,8760,8531,515,10165
vnm,8751,5373,515,14409
vnm,8763,6085,515,10802
vnm,8752,7615,515,9529
vnm,8759,14127,515,12842
vnm,8681,8243,510,6375
vnm,8675,7238,510,40527
vnm,8677,7398,510,4308
vnm,8679,10484,510,8830
vnm,8676,16403,510,29010
vnm,8695,14036,510,16127
vnm,8678,12432,510,9376
vnm,8680,8213,510,7091
vnm,8764,19381,516,3848
vnm,8769,27782,516,6979
vnm,8766,8094,516,5518
vnm,8770,7115,516,4608
vnm,8773,4267,516,4598
vnm,8771,5521,516,5915
vnm,8772,5976,516,5265
vnm,8768,3115,516,3405
vnm,8765,9132,516,4687
vnm,8739,7240,514,10600
vnm,8746,13546,514,7211
vnm,8744,3236,514,16206
vnm,8741,4163,514,14447
vnm,8743,10652,514,8423
vnm,8742,4052,514,14621
vnm,8737,14884,514,3834
vnm,8740,7975,514,11731
vnm,8747,10141,514,3887
vnm,8738,9981,514,8377
vnm,8745,9454,514,11146
vnm,8665,11640,508,605
vnm,8664,10219,508,912
vnm,8663,20379,508,1037
vnm,8668,13220,508,6654
vnm,8667,10101,508,431
vnm,8666,14114,508,1155
vnm,8670,14319,508,5934
vnm,8669,12498,508,2716
vnm,8724,7259,513,5478
vnm,8727,4504,513,5041
vnm,8735,5638,513,5752
vnm,8730,5544,513,6241
vnm,8731,4913,513,8433
vnm,8732,8694,513,5337
vnm,8736,7763,513,7877
vnm,8729,11232,513,11299
vnm,8734,14368,513,5466
vnm,8728,7741,513,5520
vnm,8767,5001,513,3437
vnm,8723,11159,513,6943
vnm,8733,4090,513,1360
vnm,8698,7712,511,7760
vnm,8708,7196,511,3713
vnm,8701,7974,511,3359
vnm,8697,6099,511,5881
vnm,8709,7483,511,3441
vnm,8711,6113,511,4474
vnm,8696,9702,511,958
vnm,8705,6476,511,3602
vnm,8704,6648,511,4390
vnm,8699,10211,511,15755
vnm,8700,3156,511,8790
vnm,8710,4412,511,8828
vnm,8707,6751,511,1931
vnm,8706,7569,511,15615
vnm,8702,8088,511,6252
vnm,8703,7527,511,5118
vnm,8685,3979,517,3044
vnm,8684,7341,517,5496
vnm,8690,12280,517,4333
vnm,8683,8608,517,9878
vnm,8691,14997,517,10501
vnm,8687,8374,517,5386
vnm,8692,8360,517,8758
vnm,8694,14886,517,9070
vnm,8693,4223,517,6034
vnm,8689,7545,517,14697
vnm,8686,3462,507,2597
vnm,8674,15802,507,1186
vnm,8672,7315,507,467
vnm,8673,8392,507,1788
vnm,8688,6850,507,2476
vnm,8682,5059,507,2245
vnm,8671,6602,507,1570
vnm,7843,5605,438,14630
vnm,7854,6777,438,8967
vnm,7840,13387,438,4033
vnm,7845,9135,438,5731
vnm,7857,1560,438,10255
vnm,7852,11207,438,8378
vnm,7856,7855,438,23531
vnm,7849,14169,438,17213
vnm,7844,1385,438,13236
vnm,7853,5861,438,2617
vnm,7850,9424,438,9002
vnm,7842,2560,438,46726
vnm,7855,11675,438,2497
vnm,7841,3837,438,21906
vnm,7851,8279,438,3329
vnm,7847,2004,438,9124
vnm,7848,5510,438,6674
vnm,7846,8223,438,11850
vnm,7908,5371,442,2741
vnm,7909,8855,442,5330
vnm,7903,18182,442,3715
vnm,7910,9942,442,3024
vnm,7904,8388,442,10063
vnm,7913,8681,442,4264
vnm,7906,10908,442,7591
vnm,7907,8654,442,3173
vnm,7905,7012,442,5957
vnm,7912,5919,442,7206
vnm,7914,8430,442,4290
vnm,7902,16740,442,3093
vnm,7911,8031,442,2742
vnm,7932,5998,443,5552
vnm,7922,6019,443,7380
vnm,7927,4785,443,12948
vnm,7930,6146,443,8156
vnm,7915,6347,443,606
vnm,7920,12174,443,6508
vnm,7923,6171,443,12726
vnm,7928,8673,443,12222
vnm,7931,8129,443,8732
vnm,7929,4835,443,11818
vnm,7874,4200,439,15637
vnm,7863,3141,439,10917
vnm,7861,1066,439,13256
vnm,7865,10064,439,12175
vnm,7867,13841,439,9817
vnm,7871,15849,439,5894
vnm,7869,20650,439,6867
vnm,7872,13656,439,4309
vnm,7870,13372,439,7407
vnm,7864,9201,439,13211
vnm,7873,19913,439,2089
vnm,7868,9256,439,7943
vnm,7860,4142,439,13991
vnm,7858,14698,439,2061
vnm,7859,16404,439,2942
vnm,7862,6266,439,12898
vnm,7866,7252,439,14866
vnm,7877,3953,440,14396
vnm,7881,9912,440,9988
vnm,7880,8823,440,7111
vnm,7882,15272,440,3907
vnm,7884,10482,440,9335
vnm,7879,8779,440,12887
vnm,7876,828,440,24586
vnm,7878,6610,440,2215
vnm,7883,10518,440,15856
vnm,7887,6632,440,6975
vnm,7886,15664,440,7716
vnm,7875,14518,440,3463
vnm,7885,3717,440,5985
vnm,7921,18599,436,338
vnm,7916,14415,436,154
vnm,7917,11367,436,175
vnm,7919,13121,436,793
vnm,7926,8445,436,6475
vnm,7924,9557,436,4165
vnm,7933,12277,436,3753
vnm,7918,6925,436,459
vnm,7925,11506,436,4784
vnm,7818,9024,435,77
vnm,7823,17017,435,252
vnm,7819,8542,435,29
vnm,7821,7540,435,42
vnm,7811,7993,435,1229
vnm,7822,9330,435,80
vnm,7820,11606,435,52
vnm,7810,27039,435,3949
vnm,7825,9015,435,566
vnm,7812,13773,435,1291
vnm,7814,23074,435,306
vnm,7813,21059,435,440
vnm,7815,17457,435,154
vnm,7817,8592,435,86
vnm,7824,7202,435,8780
vnm,7826,9100,435,689
vnm,7827,6743,435,6141
vnm,7816,9657,435,246
vnm,7935,9750,444,627
vnm,7934,7399,444,659
vnm,7936,9481,444,671
vnm,7889,5100,441,11052
vnm,7896,5765,441,4453
vnm,7898,6742,441,9254
vnm,7895,6638,441,4843
vnm,7894,6299,441,2522
vnm,7900,5559,441,15171
vnm,7897,12601,441,10976
vnm,7899,5603,441,18796
vnm,7893,7307,441,6612
vnm,7888,16424,441,4515
vnm,7892,2518,441,10347
vnm,7890,2696,441,6114
vnm,7891,8086,441,8834
vnm,7901,6272,441,26100
vnm,7838,3543,437,3206
vnm,7837,20869,437,2795
vnm,7836,6454,437,1915
vnm,7839,6699,437,1366
vnm,7828,29284,437,1114
vnm,7830,938,437,39323
vnm,7829,35071,437,263
vnm,7831,7339,437,14042
vnm,7834,8899,437,9352
vnm,7835,11462,437,1042
vnm,7832,7122,437,8401
vnm,7833,5971,437,6457
vnm,10748,26679,670,422
vnm,10744,20219,670,579
vnm,10749,11673,670,237
vnm,10750,21564,670,1652
vnm,10751,21825,670,1660
vnm,10747,11728,670,1319
vnm,10745,8871,670,533
vnm,10746,14765,670,483
vnm,10784,12939,674,915
vnm,10789,6747,674,1825
vnm,10790,4259,674,1807
vnm,10780,17062,674,11430
vnm,10791,5542,674,2225
vnm,10785,15754,674,7788
vnm,10792,6154,674,1889
vnm,10767,9991,674,1466
vnm,10782,20399,674,4152
vnm,10768,16907,674,2937
vnm,10755,6405,671,482
vnm,10753,18342,671,531
vnm,10754,14296,671,988
vnm,10752,18653,671,225
vnm,10757,20901,671,2185
vnm,10758,8609,671,842
vnm,10756,16903,671,1249
vnm,10736,34342,668,786
vnm,10728,15421,668,65
vnm,10729,6334,668,31
vnm,10725,30600,668,203
vnm,10735,52062,668,535
vnm,10731,10088,668,46
vnm,10727,6969,668,37
vnm,10732,10265,668,55
vnm,10724,21640,668,406
vnm,10734,42823,668,346
vnm,10730,5127,668,35
vnm,10726,11575,668,56
vnm,10733,29352,668,205
vnm,10737,21677,669,997
vnm,10740,13262,669,2102
vnm,10742,27454,669,2895
vnm,10741,24179,669,2397
vnm,10738,6946,669,817
vnm,10739,17662,669,2048
vnm,10743,16525,669,2490
vnm,10804,15230,675,2310
vnm,10807,11161,675,1158
vnm,10803,13757,675,1778
vnm,10808,16715,675,2440
vnm,10802,10684,675,886
vnm,10805,13294,675,2011
vnm,10806,16672,675,3587
vnm,10769,10223,672,1672
vnm,10763,29045,672,2013
vnm,10765,8976,672,851
vnm,10759,21372,672,596
vnm,10760,17080,672,870
vnm,10762,13811,672,734
vnm,10770,18767,672,1483
vnm,10766,23845,672,1498
vnm,10764,11201,672,1215
vnm,10797,9975,676,2803
vnm,10793,8279,676,3325
vnm,10794,8313,676,3537
vnm,10787,7522,676,1922
vnm,10783,9511,676,1061
vnm,10795,5758,676,2948
vnm,10786,10994,676,1735
vnm,10796,9481,676,1799
vnm,10798,10208,676,2279
vnm,10799,11209,676,3298
vnm,10800,5461,676,2166
vnm,10801,6189,676,2334
vnm,10788,5830,676,1568
vnm,10775,6999,673,5750
vnm,10781,11507,673,4167
vnm,10778,6624,673,5150
vnm,10773,7699,673,2545
vnm,10779,12286,673,4071
vnm,10777,4724,673,2748
vnm,10776,7625,673,2178
vnm,10771,9236,673,2113
vnm,10761,6704,673,2380
vnm,10772,5563,673,692
vnm,10774,18754,673,3273
vnm,11067,13335,703,2084
vnm,11072,8896,703,461
vnm,11074,8743,703,355
vnm,11073,9874,703,754
vnm,11071,20801,703,2281
vnm,11060,14212,703,345
vnm,11062,4494,703,25
vnm,11059,9884,703,162
vnm,11061,20160,703,207
vnm,11064,19065,703,780
vnm,11065,11958,703,200
vnm,11063,26924,703,479
vnm,11058,18327,703,610
vnm,11070,11296,703,186
vnm,11066,8536,703,791
vnm,11108,14175,707,726
vnm,11115,9106,707,374
vnm,11116,7598,707,220
vnm,11114,8153,707,839
vnm,11113,11539,707,1198
vnm,11110,11795,707,618
vnm,11111,15413,707,1255
vnm,11112,14388,707,1152
vnm,11117,16593,707,1318
vnm,11109,15755,707,704
vnm,11118,10709,707,837
vnm,11119,10242,708,332
vnm,11133,9612,708,391
vnm,11134,13084,708,4949
vnm,11131,10252,708,276
vnm,11130,10769,708,261
vnm,11120,10172,708,1089
vnm,11124,12191,708,1210
vnm,11128,6689,708,417
vnm,11127,14815,708,572
vnm,11125,15532,708,2452
vnm,11129,11702,708,4671
vnm,11123,10125,708,449
vnm,11132,10278,708,518
vnm,11122,13377,708,288
vnm,11138,6623,709,840
vnm,11136,5478,709,182
vnm,11140,5011,709,265
vnm,11137,4594,709,290
vnm,11139,6937,709,8299
vnm,11135,16106,709,662
vnm,11141,6808,709,6789
vnm,11142,4495,709,4985
vnm,11158,12788,711,9954
vnm,11156,11052,711,3182
vnm,11152,9056,711,7076
vnm,11157,5187,711,4599
vnm,11153,7533,711,6243
vnm,11155,10399,711,10355
vnm,11154,9905,711,8408
vnm,11143,13594,710,675
vnm,11145,9290,710,1112
vnm,11146,14129,710,1776
vnm,11144,9359,710,1383
vnm,11150,8899,710,863
vnm,11147,9687,710,1687
vnm,11149,10761,710,1225
vnm,11148,8071,710,623
vnm,11084,6533,705,1214
vnm,11088,10190,705,1541
vnm,11094,21207,705,1524
vnm,11085,8366,705,2116
vnm,11092,11037,705,1026
vnm,11091,9129,705,819
vnm,11093,6117,705,666
vnm,11090,16370,705,1642
vnm,11083,9735,705,544
vnm,11089,17897,705,1533
vnm,11087,6332,705,1263
vnm,11086,11614,705,691
vnm,11101,11305,706,3553
vnm,11103,19138,706,6783
vnm,11098,15540,706,6437
vnm,11097,15007,706,10119
vnm,11104,13349,706,6324
vnm,11102,18839,706,7368
vnm,11100,8712,706,2905
vnm,11105,12861,706,819
vnm,11106,13597,706,1160
vnm,11107,9286,706,481
vnm,11096,32364,706,703
vnm,11099,14925,706,11067
vnm,11095,10749,706,2383
vnm,11081,16495,704,13128
vnm,11082,10616,704,2988
vnm,11076,10036,704,2939
vnm,11080,13552,704,11300
vnm,11077,11706,704,16228
vnm,11078,12161,704,1799
vnm,11079,18265,704,10388
vnm,11075,6929,704,399
vnm,458,4610,30,1338
vnm,462,2899,30,8006
vnm,459,3359,30,10372
vnm,461,3421,30,9141
vnm,472,2909,30,7061
vnm,468,1095,30,5266
vnm,465,3328,30,5119
vnm,469,3233,30,4336
vnm,470,2686,30,5774
vnm,471,3994,30,9619
vnm,463,3038,30,7365
vnm,466,2865,30,5632
vnm,467,3067,30,6565
vnm,473,1890,30,5329
vnm,474,3127,30,6787
vnm,460,4316,30,7829
vnm,464,3969,30,10384
vnm,445,5771,29,11135
vnm,446,5861,29,14490
vnm,454,5343,29,5255
vnm,447,4205,29,10515
vnm,448,3008,29,5607
vnm,444,5641,29,6438
vnm,450,5839,29,12009
vnm,452,1893,29,2713
vnm,451,7335,29,9963
vnm,455,3429,29,5493
vnm,456,3000,29,5952
vnm,453,2692,29,8371
vnm,449,4804,29,7124
vnm,457,5484,29,9624
vnm,596,2102,28,3504
vnm,441,9432,28,1380
vnm,443,2614,28,1130
vnm,438,9190,28,81
vnm,442,4109,28,739
vnm,591,5294,28,1258
vnm,440,6849,28,825
vnm,437,8251,28,941
vnm,436,11049,28,1063
vnm,439,7647,28,525
vnm,587,3893,28,1753
vnm,542,1833,35,5019
vnm,546,1451,35,3829
vnm,538,1211,35,3477
vnm,539,1428,35,4735
vnm,540,1190,35,3751
vnm,536,2299,35,4464
vnm,535,1878,35,4910
vnm,541,1823,35,5419
vnm,537,1905,35,6425
vnm,548,1705,35,3464
vnm,547,1179,35,2159
vnm,543,3504,35,2013
vnm,545,1696,35,2770
vnm,544,1698,35,5451
vnm,491,1148,32,1669
vnm,503,1902,32,2095
vnm,504,856,32,2119
vnm,498,1436,32,2571
vnm,488,1245,32,2602
vnm,487,1301,32,3502
vnm,501,1238,32,2592
vnm,493,1816,32,4509
vnm,492,1379,32,2476
vnm,502,3044,32,2860
vnm,500,1317,32,3474
vnm,499,984,32,1925
vnm,495,2622,32,4022
vnm,494,2385,32,4053
vnm,496,2335,32,3709
vnm,489,1544,32,3682
vnm,497,1561,32,2608
vnm,490,963,32,2387
vnm,486,4413,32,4386
vnm,592,2166,38,7434
vnm,586,5973,38,2999
vnm,593,1262,38,4140
vnm,582,2824,38,2200
vnm,584,810,38,2015
vnm,578,1288,38,2589
vnm,579,5314,38,3740
vnm,577,538,38,2531
vnm,575,4892,38,7063
vnm,597,1151,38,4201
vnm,585,2552,38,1381
vnm,595,858,38,2453
vnm,588,3203,38,3104
vnm,594,1171,38,4696
vnm,576,4308,38,4622
vnm,580,2193,38,6990
vnm,583,1733,38,2580
vnm,574,3686,38,139
vnm,590,1643,38,3661
vnm,581,2331,38,4659
vnm,607,1086,39,2232
vnm,602,3362,39,10106
vnm,611,1465,39,7938
vnm,617,1192,39,5570
vnm,609,1536,39,3391
vnm,608,3099,39,6998
vnm,605,1279,39,2162
vnm,610,1363,39,2964
vnm,598,4122,39,2376
vnm,612,3130,39,10579
vnm,613,1638,39,7562
vnm,614,2616,39,6850
vnm,606,1381,39,3387
vnm,616,771,39,5993
vnm,603,1695,39,2842
vnm,615,2922,39,10305
vnm,599,2306,39,2718
vnm,601,1153,39,4314
vnm,604,1869,39,3597
vnm,600,1103,39,4229
vnm,569,2910,37,4278
vnm,570,2833,37,4854
vnm,572,5296,37,4650
vnm,573,2097,37,4958
vnm,566,3589,37,800
vnm,571,1404,37,4604
vnm,552,1626,36,2126
vnm,556,2078,36,4905
vnm,559,2408,36,3896
vnm,555,2027,36,2506
vnm,557,1307,36,2104
vnm,565,2568,36,3174
vnm,561,2199,36,2034
vnm,562,2284,36,3613
vnm,564,1674,36,3117
vnm,563,2570,36,3015
vnm,550,3108,36,6361
vnm,558,1758,36,1626
vnm,551,1524,36,3262
vnm,549,4611,36,120
vnm,553,1978,36,2355
vnm,554,1044,36,1757
vnm,560,2445,36,2577
vnm,619,2060,40,7773
vnm,630,1870,40,3965
vnm,623,1879,40,9015
vnm,633,1809,40,4150
vnm,631,696,40,2723
vnm,618,4471,40,1911
vnm,620,2748,40,6797
vnm,632,927,40,1958
vnm,629,2581,40,4213
vnm,621,1980,40,11151
vnm,627,1892,40,10698
vnm,622,734,40,2471
vnm,626,1043,40,4694
vnm,624,1110,40,3029
vnm,628,1815,40,9687
vnm,625,1548,40,2792
vnm,485,1541,31,3814
vnm,477,1977,31,3390
vnm,476,1717,31,2815
vnm,480,3408,31,6849
vnm,483,2045,31,3957
vnm,479,4594,31,9073
vnm,481,1706,31,4745
vnm,484,1284,31,2713
vnm,475,3121,31,1152
vnm,478,903,31,3043
vnm,482,1162,31,3789
vnm,513,3186,33,3594
vnm,505,4950,33,1939
vnm,512,942,33,2709
vnm,514,2015,33,3933
vnm,508,2382,33,2955
vnm,511,1606,33,3483
vnm,507,2191,33,3428
vnm,510,1334,33,3728
vnm,528,1774,34,1999
vnm,530,2987,34,3642
vnm,524,3950,34,5412
vnm,531,2878,34,2527
vnm,522,5146,34,5623
vnm,527,1346,34,1139
vnm,520,3041,34,4174
vnm,534,1719,34,2321
vnm,523,1754,34,2986
vnm,525,1637,34,1799
vnm,521,1134,34,2145
vnm,519,942,34,2641
vnm,517,2613,34,2719
vnm,516,2463,34,3470
vnm,526,1880,34,3117
vnm,518,1245,34,3550
vnm,533,1429,34,2693
vnm,515,5189,34,581
vnm,529,2896,34,3987
vnm,8308,7508,476,2175
vnm,8309,15450,476,3005
vnm,8305,3455,476,5362
vnm,8310,12049,476,7302
vnm,8306,8863,476,8996
vnm,8304,5326,476,130823
vnm,8307,10752,476,6400
vnm,8275,21325,472,5083
vnm,8278,18372,472,5359
vnm,8272,29612,472,1617
vnm,8276,16773,472,3397
vnm,8280,15962,472,3971
vnm,8279,16465,472,5717
vnm,8277,18200,472,3547
vnm,8274,13883,472,2005
vnm,8281,7369,472,2845
vnm,8273,25485,472,2580
vnm,8271,18734,472,641
vnm,8263,18267,472,1260
vnm,8262,13475,472,683
vnm,8261,25032,472,1212
vnm,8267,29017,472,1641
vnm,8269,18421,472,581
vnm,8270,18229,472,225
vnm,8266,6825,472,104
vnm,8264,4902,472,51
vnm,8268,13732,472,130
vnm,8265,18508,472,1328
vnm,8420,7568,486,3799
vnm,8427,9981,486,4832
vnm,8423,17096,486,4940
vnm,8424,8443,486,3031
vnm,8421,16693,486,5069
vnm,8419,10853,486,3084
vnm,8422,20974,486,5470
vnm,8428,8684,486,3456
vnm,8317,9712,477,6930
vnm,8323,8799,477,3798
vnm,8326,11042,477,4202
vnm,8327,11250,477,3498
vnm,8324,13638,477,8225
vnm,8318,11131,477,4961
vnm,8315,9968,477,10856
vnm,8320,7456,477,4738
vnm,8314,7850,477,13226
vnm,8321,7889,477,6874
vnm,8325,7968,477,2782
vnm,8311,15876,477,4625
vnm,8316,8515,477,4973
vnm,8319,11924,477,6661
vnm,8322,11303,477,6512
vnm,8312,15293,477,1245
vnm,8313,6209,477,3157
vnm,8287,5059,474,8769
vnm,8288,8044,474,9518
vnm,8282,19532,474,1922
vnm,8283,13899,474,40638
vnm,8289,12570,474,16251
vnm,8290,9321,474,8766
vnm,8293,11526,474,8897
vnm,8285,14663,474,8699
vnm,8284,14888,474,27832
vnm,8292,4716,474,11834
vnm,8286,11287,474,7232
vnm,8373,5880,480,10588
vnm,8372,7711,480,10046
vnm,8364,10473,480,3289
vnm,8368,16810,480,6673
vnm,8370,4435,480,7820
vnm,8366,12678,480,3299
vnm,8359,13790,480,2849
vnm,8367,11222,480,3462
vnm,8360,9957,480,3117
vnm,8371,10570,480,6098
vnm,8369,7547,480,4527
vnm,8362,8045,480,6563
vnm,8361,3428,480,38231
vnm,8365,8156,480,5021
vnm,8363,5548,480,2996
vnm,8301,11360,475,10398
vnm,8303,4782,475,31561
vnm,8302,3335,475,35341
vnm,8300,10433,475,15787
vnm,8297,8714,475,22085
vnm,8294,12699,475,1571
vnm,8296,3196,475,32563
vnm,8295,5640,475,22228
vnm,8299,5508,475,28199
vnm,8298,4236,475,8737
vnm,8430,3639,484,5130
vnm,8432,6818,484,6091
vnm,8418,22786,484,3323
vnm,8425,8980,484,5271
vnm,8431,6484,484,8134
vnm,8429,12531,484,5674
vnm,8426,11582,484,4202
vnm,8433,6145,484,2682
vnm,8400,9888,482,19298
vnm,8390,4458,482,3860
vnm,8398,13828,482,20473
vnm,8389,6584,482,3261
vnm,8396,5922,482,2879
vnm,8394,5458,482,11699
vnm,8393,8462,482,16767
vnm,8399,8177,482,6452
vnm,8392,2345,482,1723
vnm,8391,3236,482,3261
vnm,8397,5963,482,7203
vnm,8388,6638,482,662
vnm,8401,5021,482,48167
vnm,8395,5430,482,3320
vnm,8331,11508,478,7413
vnm,8329,14013,478,8496
vnm,8333,11649,478,8803
vnm,8338,3392,478,4289
vnm,8334,2950,478,7533
vnm,8335,17436,478,3724
vnm,8336,3200,478,2116
vnm,8357,5223,479,8960
vnm,8348,16096,479,9667
vnm,8354,8218,479,6219
vnm,8355,12265,479,4796
